
熊猫频道,#genre#
CCTV-13咪咕,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec
CCTV-14咪咕,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0
CCTV-15咪咕,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4
CCTV-17咪咕,https://www.freetv.top/migu/673168256.m3u8?migutoken=11fec7586772852c5b34d75ff515080f8def9861a030c98c5861b036729d642445a7bc5b0cd43e7086ca1903346f6cbad01b639771ee3bd13e653bdb2d14f169744862c9695688b0b177bc144a
cct4欧洲咪咕,https://www.freetv.top/migu/608807419.m3u8?migutoken=9440d28362fc3471b88a5c32b1d0f83801a2ee8d3a3c8bce6dd11cba875bcdc7e7204a70f74681f45030e76ea56bddfc5d02d0eec8712d1ba043b8ec561ec5d13ff6e08ae3127f1849851b598e
cct4美洲咪咕,https://www.freetv.top/migu/608807416.m3u8?migutoken=3d8268a79ddaa00e4da779b230457823466b3b155fafaa6c4cb11de7699ca238ad4467ce0e258ef42f08830f24e436bb21da53505587841b472b883a72b2f551571d981a00160bcccb3ed6db3a
东方卫视咪咕,https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0
江苏卫视咪咕,https://www.freetv.top/migu/623899368.m3u8?migutoken=3ec7add32f2108ed670e526f58207033f492fc81ffe6044df4e04bf88bca3cfbe3f1af7bd4fa10e5a6663f276475985da275dfa9a568feed08fbc90f40838156a2167089cb6b35aaaf231e8ae8
江西卫视咪咕,https://www.freetv.top/migu/783847495.m3u8?migutoken=fddcc05dc0245329d3208607a5b1f5a1980bc31a7ced510e345af6cc68f5b86d2d9178b45706a0b6a0ceddc82ce06e53375cfedbc96fd0b00c12195c7d77b6f23811a67970bcfeb47629aa5aa6
陕西卫视咪咕,https://www.freetv.top/migu/738910838.m3u8?migutoken=35df06ac83a8fe0b0d98f96b8dbf5821d2a57fbd279c10148f5eb543353c48d828c15e639a63919e023774c69fac3a6f5a2bbfd1ee773d77c0dc154b9acd0c77e84c99627dd15f852e56ab3281
湖北卫视咪咕,https://www.freetv.top/migu/738906825.m3u8?migutoken=959fce041a0fecbe0bdf2b300a4d13c986661650b877856aabade568eaf9f549143a65c212325030ca99ac119635c6c4daa7c93ba8863508e6aeef100965a31ae4a8152b02337aea453f42988d
新闻综合咪咕,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f
东方影视咪咕,https://www.freetv.top/migu/617290047.m3u8?migutoken=86c02ad0875d5cc49d77bcc8bdb628f2c9d508ffc323b964a03c8f92dde4afafa0345cf5a8fefbdf915c748e3d11c6c18e27ae1e21a609cec31a45e6c437db26a7a243625f9cf35c271171a22c
纪实人文咪咕,https://www.freetv.top/migu/617289997.m3u8?migutoken=d88b0dd0dd157cbd7c8e9d3e3b7c6a8e0ef4d45c599be530742dcc5c72e839ac43a92b648bc6d2c08b5ce1bd56bbf25a460f76b63501bc6f70dc5c7ffa5f175c2ded267bb23b6e438aca3850ef
音乐频道咪咕,https://www.freetv.top/migu/707671890.m3u8?migutoken=b7e91ecde4b4bb0e6fb68bbce1020ef4bd8b340536892decdb0dcfdff3b0fb68c5415ca340e93c326717453d8b3a68c43b3ad7208455d756e5b1e65483fa59739b59575d612a7fbc7f66b7c77b
体育频道咪咕,https://www.freetv.top/migu/626064707.m3u8?migutoken=dd34b681f2405008ed721a89f2437ed47a16c7e8f334d5deaa3de5c77237746dcf0b699c8f2f8d5ddae3703378aa238aa537ca0492f9dc794228966175238dbd5cac1cf598e30fc29274367eb4
NBA经典咪咕,https://www.freetv.top/migu/788815380.m3u8?migutoken=5e8001267fdcffff8a754058ac5b1777ec55c24c40ba7eaad6192f34a0340554e8ce14f09165c95069f457527709c9212f9ca475563c490b6d2314131207f24e2d744ba2a4ddea685e4c46a734
联赛经典咪咕,https://www.freetv.top/migu/780288994.m3u8?migutoken=317716802ea821174df4c72254d63a23bd44a83a0534b243d86582ff6a8ce8048fcfd7986109cd0f777ef21e9e2d267aeb60e953335dbc684196647bcb4da220c024242ebcbb6f31b8b27db834
足球风云咪咕,https://www.freetv.top/migu/788816794.m3u8?migutoken=1286d3a7564921d5679138638e32e04a5ae9a2cd4e39233f95bbc30842b2513ee7f44369333eea6b3eb06d985aef5d0329db36c28c66d0087ff1b8162c3c8e248b8573ff49044253597eb04aec
劲爆体育咪咕,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
魅力足球咪咕,https://www.freetv.top/migu/796070308.m3u8?migutoken=aef1ffa947e5328dd4ec2bb318b58b674fe32113222c6c9eab78bcdc2a9f31cf142a1d60536ea5a5ee039d3753e6bd98bef238d0ba7e3af9153e765e8b77e2a8c28451355b4a426d11c5c304f8




频道,#genre#

CCTV-1 综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2 财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3 综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4 中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV-5 体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+ 体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6 电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7 国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8 电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9 纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10 科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11 戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12 社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13 新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14 少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15 音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16 奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17 农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
CGTN-英语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
CGTN-纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8



CCTV1,http://hangfun.top:35455/gaoma/cctv1.m3u8
CCTV1,http://tv.kmhlzxs.top:35455/gaoma/cctv1.m3u8
CCTV2,http://hangfun.top:35455/gaoma/cctv2.m3u8
CCTV2,http://tv.kmhlzxs.top:35455/gaoma/cctv2.m3u8
CCTV3,http://119.8.31.109:35455/gaoma/cctv3.m3u8
CCTV3,http://hangfun.top:35455/gaoma/cctv3.m3u8
CCTV4,http://117.144.58.42:35455/gaoma/cctv4.m3u8
CCTV5,http://hangfun.top:35455/gaoma/cctv5.m3u8
CCTV5,http://www.douzhicloud.site:35455/gaoma/cctv5.m3u8
CCTV5+,http://146.235.213.45:35455/gaoma/cctv5p.m3u8
CCTV5+,http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8
CCTV6,http://119.8.31.109:35455/gaoma/cctv6.m3u8
CCTV6,http://wab201.win:35455/gaoma/cctv6.m3u8
CCTV7,http://117.144.58.42:35455/gaoma/cctv7.m3u8
CCTV7,http://119.8.31.109:35455/gaoma/cctv7.m3u8
CCTV7,http://146.235.213.45:35455/gaoma/cctv7.m3u8
CCTV8,http://119.8.31.109:35455/gaoma/cctv8.m3u8
CCTV9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8
CCTV9,http://hangfun.top:35455/gaoma/cctv9.m3u8
CCTV10,http://119.8.31.109:35455/gaoma/cctv10.m3u8
CCTV10,http://tv.kmhlzxs.top:35455/gaoma/cctv10.m3u8
CCTV11,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8
CCTV11,http://tv.kmhlzxs.top:35455/gaoma/cctv11.m3u8
CCTV12,http://119.8.31.109:35455/gaoma/cctv12.m3u8
CCTV13,http://117.144.58.42:35455/gaoma/cctv13.m3u8
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8
CCTV14,http://117.144.58.42:35455/gaoma/cctv14.m3u8
CCTV14,http://www.douzhicloud.site:35455/gaoma/cctv14.m3u8
CCTV15,http://117.144.58.42:35455/gaoma/cctv15.m3u8
CCTV15,http://119.8.31.109:35455/gaoma/cctv15.m3u8
CCTV15,http://146.235.213.45:35455/gaoma/cctv15.m3u8
CCTV16,http://146.235.213.45:35455/gaoma/cctv16.m3u8
CCTV16,http://www.douzhicloud.site:35455/gaoma/cctv16.m3u8
CCTV17,http://146.235.213.45:35455/gaoma/cctv17.m3u8
CCTV17,http://tv.kmhlzxs.top:35455/gaoma/cctv17.m3u8
CCTV17,http://www.douzhicloud.site:35455/gaoma/cctv17.m3u8
CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8

频道2,#genre#
CCTV1综合,http://two.loiey.top:58888/migu/608807420.m3u8?migutoken=ff70f9d65fb83ffb8122d5cfdc5d9261c615fc05981531b00b361beda51d84750930231eb7a9594ee6816a3ff8f3635a723d1587fbfdcfc992fdd128acf1d8d05ec8f0d32e1e858a3f664d887f
CCTV2财经,http://two.loiey.top:58888/migu/631780532.m3u8?migutoken=be17ffd95cd0e98bb19418ca9e2edc847d52cde502cbaa545fb33ac01215ae7bd747d4aaabe6f880a5af15fdbc8f6fb799239ae6d63a4c53e15e053deda2634a4113641c322b4845699fe3e376
CCTV3综艺,http://two.loiey.top:58888/migu/624878271.m3u8?migutoken=80cf4d77a588e3d540d67d1a548794075565d6c960b3a65f046b8fc17aa87de0293c9cc87d845b1bb74a3d41fedf2d7b93ef7b26449eccce20874688f44e62b30bf4eac0c5b381debd6fee0cb0
CCTV4中文国际,http://two.loiey.top:58888/migu/631780421.m3u8?migutoken=220c6c0a2644b5634e2e7926b2a258905c7b5329faa35b71e2f6b03528f256e7b197fccc6b417899200da127786d17943cbcf01a29387b44c4e3c6ca0172c88d5a62e7313543ede6d21d8f9027
CCTV5体育,http://two.loiey.top:58888/migu/641886683.m3u8?migutoken=232739797e855645b21379157f369fe1c3c288bb7bddab6b710199678ed7b833fe2b677b3fea885200bda01ea26dca28059f4738230e62240848ce5c70c778792caf964b1429f83876942c9948
CCTV5+体育赛事,http://two.loiey.top:58888/migu/641886773.m3u8?migutoken=4f32b995b3335432d9f994cb56d9fc95fb3f8c763246e6cabdd2de09055511d812710655960b9fe4ef04dbb2f18ef3e8864372df75dace4e0da504585acc595ee9bea4b118a92fcb89dc8e502e
CCTV6电影,http://two.loiey.top:58888/migu/624878396.m3u8?migutoken=cd15136d16057b279d8f732d9de7f83616e5eda9a764570c7292a8a9f6df72c83383c2deb3d94aebd934f8c6b9845523e9b3c3c953240df22c541ae16c0f63c243cc285cfb02a389990763c35e
CCTV7国防军事,http://two.loiey.top:58888/migu/673168121.m3u8?migutoken=4b4504a2c1f7be0c06ca2798504902483c9a90bd6302797dcd6317cf0d4ab03de75a81b4fafb7b2ef4e49783bfa95cb5d867cbe528ea61a7cd10b775b6e3cb7108e1db2c6fb0cee8012d3dcebc
CCTV8电视剧,http://two.loiey.top:58888/migu/624878356.m3u8?migutoken=20fa4a3fb62c3d5edced007f5cfa0a36286234ed23aa333c6375cae5339d2a83d0b55f9b0cc3b5d70defa29850931496671af75d08c7e444a1b5f08b89845eb3e7093b8f31e5dc4f997e41824d
CCTV9纪录,http://two.loiey.top:58888/migu/673168140.m3u8?migutoken=aeb7b2489a7de8262dd1d278c4971e05ea98a69def8fe73624a90c2cbc25c76101688ccc0b4a59eafe811714f5e3fec6d194faa2c1985fbe207d472402757ed2a25e3637b22dbfdeabcba78254
CCTV10科教,http://two.loiey.top:58888/migu/624878405.m3u8?migutoken=99b627b3740d12e763be5e5f21297974a1a467e7ea47125817505a74d4266c4c35f3a22d862c4f7864a59c4eb4effa3eddea10cc90805a4cf803a9d691e741d6cfb46ef590f0bef5dba3efe9d7
CCTV11戏曲,http://two.loiey.top:58888/migu/667987558.m3u8?migutoken=42126766ebd4534ed46a6bfbe6388a23c8698fa0efcc2d284f6f59965b4406ca288cccae03d30cc4ffa761db22b0e936dacebe0f040404f339ef74cc15a1481ea20aaa637624b7739a79cbb883
CCTV12社会与法,http://two.loiey.top:58888/migu/673168185.m3u8?migutoken=c74b0514c523944126438907270cf800be6f4c8d9fdd1c2fed895f29f896d50b7acb815aeeeaf38d21b854be1b30ce19c8c18ff54408884bc903d9d79e6cb9dd6a0c7a1ed14513451f5c9bb54f
CCTV13新闻,http://two.loiey.top:58888/migu/608807423.m3u8?migutoken=7fdbfd3824441a9cc707754293bbd6e91f90c2f51217a3eb90cb884916f93bf13ec4bc8d07f4e7d6e4d82f867670c20ddd7b0aa706a7a8173f96232b016e5867d2968a079d93cd7bee15bb9ff6
CCTV14少儿,http://two.loiey.top:58888/migu/624878440.m3u8?migutoken=5f90cbd905dad8eeedb7911074348eefc8aa05c65787488efe9f5e8cf91a725d78bb756c29fb9f8db53e819627d3b3a8dccb3883b389162c17910485fac9c173f50797d02a5352cb74c71e85f4
CCTV15音乐,http://two.loiey.top:58888/migu/673168223.m3u8?migutoken=98dc4cf88fea96590dce653d8e7f53db3958053f4ac99825a037cb96c602f8c9f99a043b29482db29360cb8a9294d584294a778e230f60c7ed1140d52f78ebef2e524aad332e9aa72f7ed9003b
CCTV17农业农村,http://two.loiey.top:58888/migu/673168256.m3u8?migutoken=429ed7103a9d8fd8a8647d50f8f4411a2c68e05c90936fe35beb1ec45dcd9468fc1fbeb072e8d6e511eef56736c17342c0c767d575ce58f5f6b54d0e9125de8fc39ae80727a63184ffed22ba21
CCTV4欧洲,http://two.loiey.top:58888/migu/608807419.m3u8?migutoken=ee2c05741a2ec9f53903540bee1b3737d0e79170c180cf14a90640aadebf9347c707cae3351d1d2c499f63797a8d5fa9b74fa833cd6d5bc7b6f8cd6732c7ff3d4f4c1a37874506c517f7c9ce93
CCTV4美洲,http://two.loiey.top:58888/migu/608807416.m3u8?migutoken=36c2019cdb783933f48354b42896be8f58e706d523cb87e9d657987ccc5b92da53bd57b3e8372116176bd785c64dc966275b064cfa753952d2c8d880ffe2622d812354ed9894c56ea96e6c3ba1
CETV1,http://two.loiey.top:58888/migu/923287154.m3u8?migutoken=bc3ed38a91ce2762f830ec3e6ce1a3d0f6bddf3d7dff27b8d4475ef9c5195463b1dc5f7a4cc1a26d98932d5a29d0ef3760658fcfa914358fd21b0dd7b600f7385120ce737b84faf7145a13434e
CETV2,http://two.loiey.top:58888/migu/923287211.m3u8?migutoken=081b7f28b2f7cf776cd224a1337db8079b3f27e169952d2b2e7e625e8dca44b815a002c5e2142d1f83fb17f4385498f57c08d8d23aeee561289a66cb00ac43977221f73bc0bb37334b8a843b3b
CETV4,http://two.loiey.top:58888/migu/923287339.m3u8?migutoken=1f3bb55a3c852decb88557568083b3582f260c0e0a082d01aeff456186dcac0fb64fcd257d0eeb260059ac7439a9ecda1ac54866df8b623d9281a5dc5dc905ace5d97b1efdfaafffabcd443df3
CCTV9Documentary,http://two.loiey.top:58888/migu/609006487.m3u8?migutoken=9f3ba607080ae3b8b78936e64e4d44553c221df871a981ebee1df8572a1dbf8a5ff40bfc267755478ebfc3a18e08a016524893a68e9c166eeb9ac4b80257d0c2ee8f87b79d3aab9d2ca7270646
CCTV阿拉伯语,http://two.loiey.top:58888/migu/609154345.m3u8?migutoken=c378d4410e3f01458212779df89fbdc8b88614e46bf4fc3efa83cc7ce5a036bee7db6fe1c67b059429742d54cc96ca0471d463e844a884e69045ca837dc77bf598cfe9a8ca47caef7e9f5439c6
CCTV西班牙语,http://two.loiey.top:58888/migu/609006450.m3u8?migutoken=3b54ced5fd88c24b047dd1b5f78fced427313e486c907e861ac409a203f46e159524352439da858186714f8d8e7446a30a1f2039b4559d6c5a096a83edd77e5d1e9c15130ab1af94b64ebe856c
CCTV法语,http://two.loiey.top:58888/migu/609006476.m3u8?migutoken=b46f25fce6df7b89e0e3c88fe2797e6593c2872665b5269173a55c7ddcd133731fd61fe025966b7a0901887734705f095f5bf23303c7423b860880a32d86d50edfe85081f641db8299399b6db6
CCTV俄语,http://two.loiey.top:58888/migu/609006446.m3u8?migutoken=2e291d72cd1c5773492d0785abace741e37ad4e414e322dcc7331f6117f422b985717be83269dd6e45a2c31d1aefd789fc7a33ad20d9e7fbc5480c2bbdb68e8c525cd558118f4bc8b996043762
老故事,http://two.loiey.top:58888/migu/884121956.m3u8?migutoken=c929caf45de9a0a6c1cd1aca014d414f074d7f305ab3bb48c9e1bf53b7ae5dd44d16d09a204d684c65ae62b6cd95b49b5f3603703a293b7303f61af202f8ad6db28d1ed5d66bfd1aced9d0f80c
发现之旅,http://two.loiey.top:58888/migu/624878970.m3u8?migutoken=5bf60fa32bf488a0d99f989d65c8bbff23c1881299d6b4e3bef2ef4a3a14322024718eaa02d944850f8979884f15a4e5d4147050892e6c76440d3422f429464d58e80fad5983981b935a18d3b8
中学生,http://two.loiey.top:58888/migu/708869532.m3u8?migutoken=d94db8ecc85c782944dad8d0c601154449386b5fb358fd57064da83d35dd4bb08ebbbe8a88413fa5f2b0d56be8b562202d9a649704e3717d22bb998a100469a722d2de51564ff3f652124bc26d
CGTN,http://two.loiey.top:58888/migu/609017205.m3u8?migutoken=8a801713f19e8491f90a0ec38d30dca9f3ee0069334c50549d511b4de86675a7793247d5f9b3065180ab1f28b39152644b2df93a2e60d91845b5a420c0e1d0a013c952bbaf2b147c84a2d89ea5




CCTV1,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226113/1.m3u8
CCTV1,http://116.131.173.194:8899/hls/1/index.m3u8
CCTV2,http://116.131.173.194:8899/hls/2/index.m3u8
CCTV3,http://116.131.173.194:8899/hls/3/index.m3u8
CCTV4,http://116.131.173.194:8899/hls/4/index.m3u8
CCTV5,http://116.131.173.194:8899/hls/5/index.m3u8
CCTV6,http://116.131.173.194:8899/hls/6/index.m3u8
CCTV7,http://116.131.173.194:8899/hls/7/index.m3u8
CCTV8,http://116.131.173.194:8899/hls/8/index.m3u8
CCTV9,http://116.131.173.194:8899/hls/9/index.m3u8
CCTV10,http://116.131.173.194:8899/hls/10/index.m3u8
CCTV11,http://116.131.173.194:8899/hls/11/index.m3u8
CCTV12,http://116.131.173.194:8899/hls/12/index.m3u8
CCTV13,http://116.131.173.194:8899/hls/13/index.m3u8
CCTV14,http://116.131.173.194:8899/hls/14/index.m3u8
CCTV15,http://116.131.173.194:8899/hls/15/index.m3u8
CCTV16,http://116.131.173.194:8899/hls/16/index.m3u8
CCTV17,http://116.131.173.194:8899/hls/17/index.m3u8
CCTV18,http://116.131.173.194:8899/hls/18/index.m3u8
18,http://116.131.173.194:8899/hls/18/index.m3u8
19,http://116.131.173.194:8899/hls/19/index.m3u8
20,http://116.131.173.194:8899/hls/20/index.m3u8
21,http://116.131.173.194:8899/hls/21/index.m3u8
22,http://116.131.173.194:8899/hls/22/index.m3u8
23,http://116.131.173.194:8899/hls/23/index.m3u8
24,http://116.131.173.194:8899/hls/24/index.m3u8
25,http://116.131.173.194:8899/hls/25/index.m3u8
26,http://116.131.173.194:8899/hls/26/index.m3u8
27,http://116.131.173.194:8899/hls/27/index.m3u8
28,http://116.131.173.194:8899/hls/28/index.m3u8
29,http://116.131.173.194:8899/hls/29/index.m3u8
30,http://116.131.173.194:8899/hls/30/index.m3u8
31,http://116.131.173.194:8899/hls/31/index.m3u8
32,http://116.131.173.194:8899/hls/32/index.m3u8
33,http://116.131.173.194:8899/hls/33/index.m3u8
34,http://116.131.173.194:8899/hls/34/index.m3u8
35,http://116.131.173.194:8899/hls/35/index.m3u8
36,http://116.131.173.194:8899/hls/36/index.m3u8
37,http://116.131.173.194:8899/hls/37/index.m3u8
38,http://116.131.173.194:8899/hls/38/index.m3u8
39,http://116.131.173.194:8899/hls/39/index.m3u8
40,http://116.131.173.194:8899/hls/40/index.m3u8
41,http://116.131.173.194:8899/hls/41/index.m3u8
42,http://116.131.173.194:8899/hls/42/index.m3u8
43,http://116.131.173.194:8899/hls/43/index.m3u8
44,http://116.131.173.194:8899/hls/44/index.m3u8
45,http://116.131.173.194:8899/hls/45/index.m3u8
46,http://116.131.173.194:8899/hls/46/index.m3u8
47,http://116.131.173.194:8899/hls/47/index.m3u8
48,http://116.131.173.194:8899/hls/48/index.m3u8
49,http://116.131.173.194:8899/hls/49/index.m3u8
50,http://116.131.173.194:8899/hls/50/index.m3u8
51,http://116.131.173.194:8899/hls/51/index.m3u8
52,http://116.131.173.194:8899/hls/52/index.m3u8
53,http://116.131.173.194:8899/hls/53/index.m3u8
54,http://116.131.173.194:8899/hls/54/index.m3u8
55,http://116.131.173.194:8899/hls/55/index.m3u8
56,http://116.131.173.194:8899/hls/56/index.m3u8
57,http://116.131.173.194:8899/hls/57/index.m3u8
58,http://116.131.173.194:8899/hls/58/index.m3u8
59,http://116.131.173.194:8899/hls/59/index.m3u8
60,http://116.131.173.194:8899/hls/60/index.m3u8
61,http://116.131.173.194:8899/hls/61/index.m3u8


高清频道,#genre#
CCTV-1高清,http://www.8239999.xyz:8188/udp/239.93.18.184:5140
CCTV-2高清,http://www.8239999.xyz:8188/udp/239.93.19.23:6000
CCTV-3高清,http://www.8239999.xyz:8188/udp/239.93.18.11:2223
CCTV-4高清,http://www.8239999.xyz:8188/udp/239.93.19.105:5140
CCTV-5高清,http://www.8239999.xyz:8188/udp/239.93.52.37:5140
CCTV-6高清,http://www.8239999.xyz:8188/udp/239.93.18.13:2226
CCTV-7高清,http://www.8239999.xyz:8188/udp/239.93.19.67:5140
CCTV-8高清,http://www.8239999.xyz:8188/udp/239.93.52.39:5140
CCTV-9高清,http://www.8239999.xyz:8188/udp/239.93.19.24:5140
CCTV-10高清,http://www.8239999.xyz:8188/udp/239.93.19.28:5140
CCTV-11高清,http://www.8239999.xyz:8188/udp/239.93.18.102:5140
CCTV-12高清,http://www.8239999.xyz:8188/udp/239.93.19.30:8124
CCTV-13高清,http://www.8239999.xyz:8188/udp/239.93.18.66:5140
CCTV-少儿高清,http://www.8239999.xyz:8188/udp/239.93.19.29:6000
CCTV-15高清,http://www.8239999.xyz:8188/udp/239.93.18.103:5140
CCTV-17高清,http://www.8239999.xyz:8188/udp/239.93.18.92:5140
CCTV-5＋高清,http://www.8239999.xyz:8188/udp/239.93.18.36:8004
爱上4K专区,http://www.8239999.xyz:8188/udp/239.93.18.97:5140
CGTN英语,http://www.8239999.xyz:8188/udp/239.93.18.104:5140       
四川卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.20:1235
湖南卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.88:5140
江苏卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.89:5140
浙江卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.124:5140
东方卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.123:5140
北京卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.180:5140
深圳卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.182:5140
广东卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.181:5140
天津卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.167:5140
山东卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.168:5140
四川乡村高清,http://www.8239999.xyz:8188/udp/239.93.18.52:5140
康巴卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.41:5140
江西卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.134:5140
东南卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.42:5140
黑龙江卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.183:5140
重庆卫视高清,http://www.8239999.xyz:8188/udp/239.93.19.107:5140
贵州卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.131:5140
湖北卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.250:5140
安徽卫视高清,http://www.8239999.xyz:8188/udp/239.93.19.106:5140
河北卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.132:5140
辽宁卫视高清,http://www.8239999.xyz:8188/udp/239.93.19.108:5140
河南卫视高清,http://www.8239999.xyz:8188/udp/239.93.52.45:5140
广西卫视高清,http://www.8239999.xyz:8188/udp/239.93.52.46:5140
云南卫视高清,http://www.8239999.xyz:8188/udp/239.93.19.174:5140
吉林卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.248:5140
陕西卫视,http://www.8239999.xyz:8188/udp/239.93.18.176:5140
山西卫视,http://www.8239999.xyz:8188/udp/239.93.18.6:5140
内蒙古卫视,http://www.8239999.xyz:8188/udp/239.93.18.8:5140
青海卫视,http://www.8239999.xyz:8188/udp/239.93.18.192:5140
宁夏卫视,http://www.8239999.xyz:8188/udp/239.93.18.247:5140
西藏卫视,http://www.8239999.xyz:8188/udp/239.93.18.175:5140
新疆卫视,http://www.8239999.xyz:8188/udp/239.93.18.194:5140
甘肃卫视高清,http://www.8239999.xyz:8188/udp/239.93.18.81:5140
海南卫视,http://www.8239999.xyz:8188/udp/239.93.18.80:5140
陕西农林,http://www.8239999.xyz:8188/udp/239.93.18.100:5140
兵团卫视,http://www.8239999.xyz:8188/udp/239.93.52.43:5140
峨眉电影高清,http://www.8239999.xyz:8188/udp/239.93.18.252:5140
厦门卫视,http://www.8239999.xyz:8188/udp/239.93.52.57:5140
三沙卫视,http://www.8239999.xyz:8188/udp/239.93.52.58:5140
山东教育卫视,http://www.8239999.xyz:8188/udp/239.93.19.196:5140
延边卫视,http://www.8239999.xyz:8188/udp/239.93.18.249:5140
SCTV-2高清,http://www.8239999.xyz:8188/udp/239.93.19.101:5140
SCTV-3高清,http://www.8239999.xyz:8188/udp/239.93.19.102:5140
SCTV-4高清,http://www.8239999.xyz:8188/udp/239.93.18.47:5140
SCTV-5高清,http://www.8239999.xyz:8188/udp/239.93.18.166:5140
SCTV-6高清,http://www.8239999.xyz:8188/udp/239.93.19.144:5140
