熊猫频道,#genre#
江苏卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EJT6eqtJpcKnNhyUS90EOgw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN1SxXwCt0S69Lq27ZMJpfR%2CEND
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND
云南卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzQy9f4DIExLCs810r0Q6Kw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
兵团卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226541/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESv-rH0nF41q6pxKZKeRnNA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN-56c_rnHTXQA4R-D0Dlau%2CEND
内蒙古卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226530/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EHHMwHAFmEx4xxtZRlWhCrg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMZe-zTYLW-Yz0RcFLVr37n%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ElMQ3ov45VmhzipweN5VstQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPg_yZ8DZHTaSU92MIl_o3b%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
厦门卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226542/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0HuqirkTe1cAUljwazjNGw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMvSOYesmmWPPy5i3xS4Rsb%2CEND
吉林卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EicY_6znuOTlmMeE15TFEig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNNUZpDp9cPVsM_M_ftJRVM%2CEND
宁夏卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226528/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E9-jWxE6tfiz7aO7MvbCY7Q%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMi3qn27U9rBeXpVrJ8eLy7%2CEND
山东卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226244/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EycMz-PML_dQW8iLcNBkw7g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMYCYLC04QAM6EBli1wTuET%2CEND
山东教育卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226526/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEtk94qghXphElKOQlUC-Yw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOpyxkKQ6N6FjQz-LrJwo0o%2CEND
山西卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226531/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EokFa56wMKUpB1vaIjEe92A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPoj5DNJHruOghC7vAQxinJ%2CEND
广西卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226534/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EpjsBggKPaCw3f-xlBWZWaQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMJYhPE64lykNkIsypBRZqO%2CEND
康巴卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPtFfVFX0AVycM8b4Xmbcl4%2CEND
延边卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNONS2RAhxb5u6NYaMGGM23S%2CEND
新疆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETtoZKRqwsL9SQjr1A0iH5g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMREPnBLSH3b8pR7cnmo9am%2CEND
新疆卫视,hhttp://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETtoZKRqwsL9SQjr1A0iH5g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMREPnBLSH3b8pR7cnmo9am%2CEND
江西卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPpe3gkzCutYMoqOQQZNzA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMVuW7agCgULnvgy9rhLyCH%2CEND
海南卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EZOP0PLu1-XG8_Ae0lTe9HQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNODcjESMU4f6yMuMuOuQbie%2CEND
深圳卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFvxuZ6Kfg6J67sArVd0LuA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO9YxM-C8gPFvQRk47-h2ok%2CEND
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND
甘肃卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226545/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EPxObabIs3mLyPmSf2HHtqQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNBE3K16ZfzYGIqbP6z6cGJ%2CEND
西藏卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226527/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EmHuqUIe0F51C4h6xZanhig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMi3qn27U9rBeXpVrJ8eLy7%2CEND
辽宁卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226488/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0dsu8dOBmGQQO7fSrvySew%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN4l9PIxeExdzsncIMJiPZb%2CEND
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND
陕西卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226532/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6sNSqmLCqLFl_AJPBXp1qA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO6b4uKEI14SNy0LDiw52LH%2CEND
青海卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226529/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ege4qzvU2ax15UdL3NFQ7AQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNdiWnhjH1amCOGECUhABr9%2CEND
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND
三沙卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226544/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eb2dn60YQRxhB5rAyOnrv0g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
嘉佳卡通,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226539/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQDRyt1jaDU7f52NwPN526A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOLcRNi6C1PMX5tGrYl_SiR%2CEND
超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2
淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2

服务器B,#genre#
精品综合,http://146.235.213.45:35455/itv/1000000004000019008.m3u8?cdn=ystenlive
精品大剧,http://146.235.213.45:35455/itv/1000000004000013968.m3u8?cdn=ystenlive
精品纪录,http://146.235.213.45:35455/itv/1000000004000013730.m3u8?cdn=ystenlive
精品体育,http://146.235.213.45:35455/itv/1000000004000014634.m3u8?cdn=ystenlive
精品萌宠,http://146.235.213.45:35455/itv/1000000006000032328.m3u8?cdn=ystenlive
爱情喜剧,http://146.235.213.45:35455/itv/2000000003000000010.m3u8?cdn=hnbblive
潮妈辣婆,http://146.235.213.45:35455/itv/2000000003000000018.m3u8?cdn=hnbblive
东北热剧,http://146.235.213.45:35455/itv/1000000005000266013.m3u8?cdn=ystenlive
动作电影,http://146.235.213.45:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
古装剧场,http://146.235.213.45:35455/itv/2000000003000000024.m3u8?cdn=hnbblive
欢乐剧场,http://146.235.213.45:35455/itv/1000000005000266012.m3u8?cdn=ystenlive
家庭剧场,http://146.235.213.45:35455/itv/1000000004000008284.m3u8?cdn=ystenlive
金牌综艺,http://146.235.213.45:35455/itv/1000000004000026167.m3u8?cdn=ystenlive
惊悚悬疑,http://146.235.213.45:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
军旅剧场,http://146.235.213.45:35455/itv/2000000003000000014.m3u8?cdn=hnbblive
军事评论,http://146.235.213.45:35455/itv/2000000003000000022.m3u8?cdn=hnbblive
魅力潇湘,http://146.235.213.45:35455/itv/1000000001000006197.m3u8?cdn=ystenlive
明星大片,http://146.235.213.45:35455/itv/2000000003000000016.m3u8?cdn=hnbblive
农业致富,http://146.235.213.45:35455/itv/2000000003000000003.m3u8?cdn=hnbblive
武博世界,http://146.235.213.45:35455/itv/2000000003000000007.m3u8?cdn=hnbblive
炫舞未来,http://146.235.213.45:35455/itv/1000000001000000515.m3u8?cdn=ystenlive
怡伴健康,http://146.235.213.45:35455/itv/1000000005000266011.m3u8?cdn=ystenlive
中国功夫,http://146.235.213.45:35455/itv/2000000003000000009.m3u8?cdn=hnbblive
黑莓电影,http://146.235.213.45:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓动画,http://146.235.213.45:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
哒啵电竞,http://146.235.213.45:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
哒啵赛事,http://146.235.213.45:35455/itv/1000000001000003775.m3u8?cdn=ystenlive
爱谍战,http://146.235.213.45:35455/itv/6000000006000070630.m3u8?cdn=wasusyt
爱动漫,http://146.235.213.45:35455/itv/6000000006000280630.m3u8?cdn=wasusyt
爱科幻,http://146.235.213.45:35455/itv/6000000006000020630.m3u8?cdn=wasusyt
爱科学,http://146.235.213.45:35455/itv/6000000006000160630.m3u8?cdn=wasusyt
爱浪漫,http://146.235.213.45:35455/itv/6000000006000040630.m3u8?cdn=wasusyt
爱历史,http://146.235.213.45:35455/itv/6000000006000150630.m3u8?cdn=wasusyt
爱旅行,http://146.235.213.45:35455/itv/6000000006000250630.m3u8?cdn=wasusyt
爱奇谈,http://146.235.213.45:35455/itv/6000000006000270630.m3u8?cdn=wasusyt
爱赛车,http://146.235.213.45:35455/itv/6000000006000240630.m3u8?cdn=wasusyt
爱体育,http://146.235.213.45:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
爱玩具,http://146.235.213.45:35455/itv/6000000006000220630.m3u8?cdn=wasusyt
爱喜剧,http://146.235.213.45:35455/itv/6000000006000010630.m3u8?cdn=wasusyt
爱悬疑,http://146.235.213.45:35455/itv/6000000006000050630.m3u8?cdn=wasusyt
爱院线,http://146.235.213.45:35455/itv/6000000006000030630.m3u8?cdn=wasusyt
咪咕视频01,http://146.235.213.45:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕视频02,http://146.235.213.45:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频03,http://146.235.213.45:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频04,http://146.235.213.45:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频05,http://146.235.213.45:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频06,http://146.235.213.45:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频07,http://146.235.213.45:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频08,http://146.235.213.45:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频09,http://146.235.213.45:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频10,http://146.235.213.45:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频11,http://146.235.213.45:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频12,http://146.235.213.45:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频13,http://146.235.213.45:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕视频14,http://146.235.213.45:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕视频15,http://146.235.213.45:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕视频16,http://146.235.213.45:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕视频17,http://146.235.213.45:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕视频18,http://146.235.213.45:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕视频19,http://146.235.213.45:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕视频20,http://146.235.213.45:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕视频21,http://146.235.213.45:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕视频22,http://146.235.213.45:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕视频23,http://146.235.213.45:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
咪咕视频24,http://146.235.213.45:35455/itv/2000000003000000064.m3u8?cdn=hnbblive
服务器C,#genre#
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
服务器D,#genre#
斗鱼贝爷影厅,http://b.zgjok.com:35455/douyu/252802
斗鱼漫威电影,http://b.zgjok.com:35455/douyu/6140589
斗鱼MAX电影,http://b.zgjok.com:35455/douyu/4332
斗鱼科幻电影,http://b.zgjok.com:35455/douyu/9651304
斗鱼喜剧电影,http://b.zgjok.com:35455/douyu/323876
斗鱼蓝光影院,http://b.zgjok.com:35455/douyu/7882691
斗鱼魔幻影院,http://b.zgjok.com:35455/douyu/1274132
斗鱼漫威宇宙,http://b.zgjok.com:35455/douyu/11673725
斗鱼魔幻大片,http://b.zgjok.com:35455/douyu/52787
斗鱼华语喜剧,http://b.zgjok.com:35455/douyu/276200
斗鱼高分电影,http://b.zgjok.com:35455/douyu/431460
斗鱼豆瓣高分,http://b.zgjok.com:35455/douyu/74374
斗鱼香港电影,http://b.zgjok.com:35455/douyu/6079455
斗鱼动作电影,http://b.zgjok.com:35455/douyu/36337
斗鱼经典电影,http://b.zgjok.com:35455/douyu/96577
斗鱼国产电影,http://b.zgjok.com:35455/douyu/122402
斗鱼专辑影院,http://b.zgjok.com:35455/douyu/3811092
斗鱼恐怖电影,http://b.zgjok.com:35455/douyu/263824
斗鱼周末影院,http://b.zgjok.com:35455/douyu/315457
服务器E,#genre#
CCTV1,http://ycsj.aguihome.com:4022/udp/233.50.200.99:5140					
CCTV1,http://ycsj.aguihome.com:4022/udp/233.50.200.130:5140					
CCTV1,http://ycsj.aguihome.com:4022/udp/233.50.200.143:5140					
CCTV1,http://ycsj.aguihome.com:4022/udp/233.50.201.118:5140					
CCTV1,http://ycsj.aguihome.com:4022/udp/233.50.201.222:5140					
CCTV2,http://ycsj.aguihome.com:4022/udp/233.50.200.25:5140					
CCTV2,http://ycsj.aguihome.com:4022/udp/233.50.200.100:5140					
CCTV2,http://ycsj.aguihome.com:4022/udp/233.50.201.119:5140					
CCTV3,http://ycsj.aguihome.com:4022/udp/233.50.200.107:5140					
CCTV3,http://ycsj.aguihome.com:4022/udp/233.50.201.196:5140					
CCTV4,http://ycsj.aguihome.com:4022/udp/233.50.200.101:5140					
CCTV5,http://ycsj.aguihome.com:4022/udp/233.50.200.108:5140					
CCTV5,http://ycsj.aguihome.com:4022/udp/233.50.201.197:5140					
CCTV5+,http://ycsj.aguihome.com:4022/udp/233.50.201.220:5140					
CCTV6,http://ycsj.aguihome.com:4022/udp/233.50.200.109:5140					
CCTV6,http://ycsj.aguihome.com:4022/udp/233.50.201.198:5140					
CCTV7,http://ycsj.aguihome.com:4022/udp/233.50.200.24:5140					
CCTV7,http://ycsj.aguihome.com:4022/udp/233.50.200.102:5140					
CCTV7,http://ycsj.aguihome.com:4022/udp/233.50.201.120:5140					
CCTV8,http://ycsj.aguihome.com:4022/udp/233.50.200.110:5140					
CCTV8,http://ycsj.aguihome.com:4022/udp/233.50.201.199:5140					
CCTV9,http://ycsj.aguihome.com:4022/udp/233.50.200.23:5140					
CCTV9,http://ycsj.aguihome.com:4022/udp/233.50.201.121:5140					
CCTV10,http://ycsj.aguihome.com:4022/udp/233.50.200.22:5140					
CCTV10,http://ycsj.aguihome.com:4022/udp/233.50.201.122:5140					
CCTV11,http://ycsj.aguihome.com:4022/udp/233.50.201.11:5140					
CCTV12,http://ycsj.aguihome.com:4022/udp/233.50.200.21:5140					
CCTV12,http://ycsj.aguihome.com:4022/udp/233.50.201.123:5140					
CCTV13,http://ycsj.aguihome.com:4022/udp/233.50.200.111:5140					
CCTV13,http://ycsj.aguihome.com:4022/udp/233.50.201.246:5140					
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.200.103:5140					
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.200.20:5140					
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.201.124:5140					
CCTV16,http://ycsj.aguihome.com:4022/udp/233.50.200.112:5140					
CCTV16,http://ycsj.aguihome.com:4022/udp/233.50.201.192:5140					
CCTV17,http://ycsj.aguihome.com:4022/udp/233.50.200.113:5140					
CCTV16 4K,http://ycsj.aguihome.com:4022/udp/233.50.201.63:5140
凤凰中文,http://ycsj.aguihome.com:4022/udp/233.50.200.42:5140					
凤凰中文,http://ycsj.aguihome.com:4022/udp/233.50.200.191:5140					
凤凰资讯,http://ycsj.aguihome.com:4022/udp/233.50.200.192:5140					
天津卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.104:5140					
天津卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.104:5140					
河北卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.105:5140					
河北卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.140:5140					
安徽卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.106:5140					
安徽卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.113:5140					
重庆卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.114:5140					
云南卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.115:5140					
四川卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.118:5140					
四川卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.139:5140					
江西卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.119:5140					
江西卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.145:5140					
江苏卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.144:5140					
江苏卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.106:5140					
浙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.145:5140					
浙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.231:5140					
东方卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.146:5140					
东方卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.125:5140					
湖北卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.147:5140					
湖北卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.114:5140					
广东卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.149:5140					
广东卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.102:5140					
北京卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.179:5140					
北京卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.107:5140					
广东卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.187:5140					
深圳卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.188:5140					
深圳卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.101:5140					
黑龙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.189:5140					
黑龙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.115:5140					
湖南卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.190:5140					
湖南卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.103:5140					
山东卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.105:5140					
辽宁卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.141:5140					
贵州卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.142:5140					
重庆卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.143:5140					
河南卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.144:5140					
东南卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.146:5140					


湖北武汉,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd#http://59.175.226.142:280/gb28181/xwzh.m3u8

央视频道SY,#genre#
CCTV1,http://183.207.248.71/PLTV/3/224/3221228213/1.m3u8 
CCTV2,http://183.207.248.71/PLTV/3/224/3221228300/1.m3u8 
CCTV3,http://183.207.248.71/PLTV/3/224/3221228392/1.m3u8 
CCTV4,http://183.207.248.71/PLTV/3/224/3221227658/1.m3u8 
CCTV5,http://183.207.248.71/PLTV/3/224/3221228395/1.m3u8 
CCTV5+,http://183.207.248.71/PLTV/3/224/3221228277/1.m3u8 
CCTV6,http://183.207.248.71/PLTV/3/224/3221228280/1.m3u8 
CCTV7,http://183.207.248.71/PLTV/3/224/3221227314/1.m3u8 
